1.680000 0.985139 0.998685 -1.040000 0.000000 0.300100 -0.400000 0.000000 0.100100 
1.700000 0.985761 0.998744 -1.040000 0.000000 0.300100 -0.400000 0.000000 0.100100 
1.720000 0.986278 0.998794 -1.040000 0.000000 0.300100 -0.400000 0.000000 0.100100 
1.740000 0.986693 0.998836 -1.040000 0.000000 0.300100 -0.400000 0.000000 0.100100 
1.760000 0.987012 0.998871 -1.040000 0.000000 0.300100 -0.400000 0.000000 0.100100 
1.780000 0.987238 0.998899 -1.040000 0.000000 0.300100 -0.400000 0.000000 0.100100 
1.800000 0.987802 0.998921 -0.960000 0.000000 0.260100 -0.400000 0.000000 0.100100 
1.820000 0.988465 0.998938 -0.960000 0.000000 0.260100 -0.400000 0.000000 0.100100 
1.840000 0.989037 0.998950 -0.960000 0.000000 0.260100 -0.400000 0.000000 0.100100 
1.860000 0.989521 0.998960 -0.960000 0.000000 0.260100 -0.320000 0.000000 0.060100 
1.880000 0.989920 0.999057 -0.960000 0.000000 0.260100 -0.320000 0.000000 0.060100 
1.900000 0.990237 0.999144 -0.960000 0.000000 0.260100 -0.320000 0.000000 0.060100 
1.920000 0.990507 0.999221 -0.960000 0.000000 0.280100 -0.320000 0.000000 0.060100 
1.940000 0.990790 0.999289 -0.960000 0.000000 0.280100 -0.320000 0.000000 0.060100 
1.960000 0.990997 0.999350 -0.960000 0.000000 0.280100 -0.320000 0.000000 0.060100 
1.980000 0.991132 0.999403 -0.960000 0.000000 0.280100 -0.320000 0.000000 0.060100 
2.000000 0.991319 0.999450 -0.880000 0.000000 0.220100 -0.320000 0.000000 0.060100 
