1.340000 0.964202 0.992942 0.998472 -1.760000 0.000000 0.440100 -0.880000 0.000000 0.200100 -0.400000 0.000000 0.100100 
1.360000 0.965423 0.993280 0.998640 -1.680000 0.000000 0.400100 -0.880000 0.000000 0.200100 -0.320000 0.000000 0.060100 
1.380000 0.966873 0.993569 0.998789 -1.680000 0.000000 0.400100 -0.880000 0.000000 0.200100 -0.320000 0.000000 0.060100 
1.400000 0.968110 0.993814 0.998920 -1.680000 0.000000 0.400100 -0.880000 0.000000 0.200100 -0.320000 0.000000 0.060100 
1.420000 0.969176 0.994020 0.999036 -1.680000 0.000000 0.420100 -0.880000 0.000000 0.200100 -0.320000 0.000000 0.060100 
1.440000 0.970420 0.994356 0.999137 -1.680000 0.000000 0.420100 -0.800000 0.000000 0.160100 -0.320000 0.000000 0.060100 
1.460000 0.971467 0.994705 0.999226 -1.680000 0.000000 0.420100 -0.800000 0.000000 0.160100 -0.320000 0.000000 0.060100 
1.480000 0.972456 0.995082 0.999303 -1.600000 0.000000 0.380100 -0.800000 0.000000 0.180100 -0.320000 0.000000 0.060100 
1.500000 0.973608 0.995425 0.999371 -1.600000 0.000000 0.380100 -0.800000 0.000000 0.180100 -0.320000 0.000000 0.060100 
1.520000 0.974578 0.995724 0.999430 -1.600000 0.000000 0.380100 -0.800000 0.000000 0.180100 -0.320000 0.000000 0.060100 
1.540000 0.975371 0.995985 0.999481 -1.600000 0.000000 0.380100 -0.800000 0.000000 0.180100 -0.320000 0.000000 0.060100 
1.560000 0.976297 0.996209 0.999526 -1.600000 0.000000 0.400100 -0.800000 0.000000 0.180100 -0.320000 0.000000 0.060100 
1.580000 0.977117 0.996401 0.999564 -1.600000 0.000000 0.400100 -0.800000 0.000000 0.180100 -0.320000 0.000000 0.060100 
1.600000 0.977802 0.996563 0.999597 -1.520000 0.000000 0.360100 -0.800000 0.000000 0.180100 -0.320000 0.000000 0.060100 
1.620000 0.978794 0.996699 0.999626 -1.520000 0.000000 0.360100 -0.800000 0.000000 0.180100 -0.320000 0.000000 0.060100 
1.640000 0.979626 0.996811 0.999650 -1.520000 0.000000 0.360100 -0.800000 0.000000 0.180100 -0.320000 0.000000 0.060100 
1.660000 0.980303 0.996902 0.999671 -1.520000 0.000000 0.360100 -0.800000 0.000000 0.180100 -0.320000 0.000000 0.060100 
1.680000 0.980832 0.997055 0.999689 -1.520000 0.000000 0.360100 -0.720000 0.000000 0.140100 -0.320000 0.000000 0.060100 
